timestamp,service,utime,stime,rss,cache,pgfault,rx,tx
1770769124.5236964,kube-proxy,438,196,15392768,0,179906,19512,16740
1770769125.523785,nginx-thrift,2,6,382595072,1409024,824976,4347509106,5364287307
1770769125.523785,user-mongodb,7777,2779,67289088,316669952,31366,2471880,2695872
1770769125.523785,user-mention-service,791,1477,1376256,20480,1324,48615037,56090080
1770769125.523785,url-shorten-mongodb,10317,3420,183697408,344170496,54948,41861459,6601903
1770769125.523785,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769125.523785,unique-id-service,597,342,765952,0,1097,12661571,5909954
1770769125.523785,text-service,7928,1944,1343488,0,3530,81117071,97932050
1770769125.523785,kube-flannel,2420,2056,16850944,4096,7854124,19512,16740
1770769125.523785,kube-proxy,438,196,15392768,0,179906,19512,16740
1770769126.52387,nginx-thrift,2,6,382595072,1409024,824976,4348914116,5366024628
1770769126.52387,user-mongodb,7778,2779,67289088,316669952,31366,2472070,2696257
1770769126.52387,user-mention-service,791,1477,1376256,20480,1324,48623740,56099819
1770769126.52387,url-shorten-mongodb,10318,3420,183697408,344170496,54948,41868861,6603353
1770769126.52387,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769126.52387,unique-id-service,597,342,765952,0,1097,12663944,5910935
1770769126.52387,text-service,7930,1944,1343488,0,3530,81130648,97948689
1770769126.52387,kube-flannel,2421,2056,17076224,4096,7854732,19512,16740
1770769126.52387,kube-proxy,438,196,15392768,0,179906,19512,16740
1770769127.523982,nginx-thrift,2,6,382595072,1409024,825033,4350415463,5367815695
1770769127.523982,user-mongodb,7778,2779,67289088,316669952,31366,2472070,2696257
1770769127.523982,user-mention-service,791,1478,1376256,20480,1324,48638215,56116037
1770769127.523982,url-shorten-mongodb,10320,3421,183697408,344170496,54948,41881182,6605084
1770769127.523982,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769127.523982,unique-id-service,597,342,765952,0,1097,12667968,5912679
1770769127.523982,text-service,7933,1944,1343488,0,3530,81155111,97978653
1770769127.523982,kube-flannel,2421,2056,16850944,4096,7854737,19512,16740
1770769127.523982,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769128.5240831,nginx-thrift,2,6,382595072,1409024,825033,4351948344,5369651185
1770769128.5240831,user-mongodb,7778,2780,67289088,316669952,31366,2472070,2696257
1770769128.5240831,user-mention-service,791,1478,1376256,20480,1324,48653335,56133090
1770769128.5240831,url-shorten-mongodb,10321,3421,183697408,344170496,54948,41894973,6606971
1770769128.5240831,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769128.5240831,unique-id-service,598,342,765952,0,1097,12671859,5914423
1770769128.5240831,text-service,7935,1945,1343488,0,3530,81179733,98008698
1770769128.5240831,kube-flannel,2421,2056,16850944,4096,7854737,19512,16740
1770769128.5240831,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769129.524175,nginx-thrift,2,6,382599168,1409024,825046,4353711499,5371834357
1770769129.524175,user-mongodb,7779,2780,67289088,316669952,31366,2472070,2696257
1770769129.524175,user-mention-service,791,1479,1376256,20480,1324,48664005,56144820
1770769129.524175,url-shorten-mongodb,10322,3421,183697408,344170496,54948,41902701,6608081
1770769129.524175,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769129.524175,unique-id-service,598,342,765952,0,1097,12674498,5915513
1770769129.524175,text-service,7936,1945,1327104,0,3530,81195305,98027844
1770769129.524175,kube-flannel,2421,2056,16850944,4096,7856255,19512,16740
1770769129.524175,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769130.524279,nginx-thrift,2,6,382599168,1409024,825046,4355515381,5374023330
1770769130.524279,user-mongodb,7779,2780,67289088,316669952,31366,2472070,2696257
1770769130.524279,user-mention-service,792,1479,1376256,20480,1324,48681614,56165267
1770769130.524279,url-shorten-mongodb,10323,3422,183697408,344170496,54948,41916621,6610412
1770769130.524279,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769130.524279,unique-id-service,598,342,765952,0,1097,12679580,5917802
1770769130.524279,text-service,7940,1946,1327104,0,3530,81224356,98062361
1770769130.524279,kube-flannel,2422,2056,16850944,4096,7856255,19512,16740
1770769130.524279,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769131.5244079,nginx-thrift,2,6,382599168,1409024,825209,4357064840,5375887483
1770769131.5244079,user-mongodb,7780,2780,67289088,316669952,31366,2472070,2696257
1770769131.5244079,user-mention-service,792,1480,1376256,20480,1324,48696114,56181920
1770769131.5244079,url-shorten-mongodb,10324,3422,183697408,344170496,54948,41928744,6612077
1770769131.5244079,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769131.5244079,unique-id-service,598,342,765952,0,1097,12683543,5919577
1770769131.5244079,text-service,7942,1947,1331200,0,3535,81248401,98091859
1770769131.5244079,kube-flannel,2422,2056,16850944,4096,7856872,19512,16740
1770769131.5244079,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769132.5245128,nginx-thrift,2,6,382599168,1409024,825221,4358224482,5377302990
1770769132.5245128,user-mongodb,7780,2780,67289088,316669952,31366,2472070,2696257
1770769132.5245128,user-mention-service,792,1480,1376256,20480,1324,48701831,56188182
1770769132.5245128,url-shorten-mongodb,10325,3423,183697408,344170496,54948,41933031,6612743
1770769132.5245128,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769132.5245128,unique-id-service,598,343,765952,0,1097,12685389,5920340
1770769132.5245128,text-service,7943,1947,1331200,0,3535,81258317,98104011
1770769132.5245128,kube-flannel,2422,2056,16850944,4096,7856872,19512,16740
1770769132.5245128,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769133.5246215,nginx-thrift,2,6,382603264,1409024,825295,4359913004,5379342741
1770769133.5246215,user-mongodb,7780,2781,67289088,316669952,31366,2472070,2696257
1770769133.5246215,user-mention-service,792,1481,1376256,20480,1324,48716856,56204888
1770769133.5246215,url-shorten-mongodb,10326,3423,183762944,344170496,54964,41946054,6614519
1770769133.5246215,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769133.5246215,unique-id-service,598,343,765952,0,1097,12689346,5922084
1770769133.5246215,text-service,7946,1947,1314816,0,3535,81282234,98133300
1770769133.5246215,kube-flannel,2422,2056,16850944,4096,7856872,19512,16740
1770769133.5246215,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769134.524711,nginx-thrift,2,6,382603264,1409024,825508,4361397246,5381203395
1770769134.524711,user-mongodb,7781,2781,67289088,316669952,31366,2472070,2696257
1770769134.524711,user-mention-service,792,1481,1376256,20480,1324,48733045,56223195
1770769134.524711,url-shorten-mongodb,10327,3424,183762944,344170496,54964,41959500,6616406
1770769134.524711,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769134.524711,unique-id-service,598,343,765952,0,1097,12693303,5923828
1770769134.524711,text-service,7949,1948,1314816,0,3535,81306516,98162813
1770769134.524711,kube-flannel,2422,2057,16850944,4096,7858389,19512,16740
1770769134.524711,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769135.5248072,nginx-thrift,2,6,382664704,1409024,825843,4363422264,5383723574
1770769135.5248072,user-mongodb,7782,2781,67289088,316669952,31366,2472070,2696257
1770769135.5248072,user-mention-service,793,1482,1376256,20480,1324,48752003,56244891
1770769135.5248072,url-shorten-mongodb,10330,3424,183762944,344170496,54964,41979117,6618737
1770769135.5248072,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769135.5248072,unique-id-service,598,343,765952,0,1097,12698448,5926117
1770769135.5248072,text-service,7952,1949,1347584,0,3543,81341520,98204621
1770769135.5248072,kube-flannel,2422,2057,16850944,4096,7858389,19512,16740
1770769135.5248072,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769136.5249054,nginx-thrift,2,6,382664704,1409024,825847,4364860740,5385511532
1770769136.5249054,user-mongodb,7783,2781,67293184,316669952,31367,2472260,2696642
1770769136.5249054,user-mention-service,793,1482,1376256,20480,1324,48764626,56258995
1770769136.5249054,url-shorten-mongodb,10331,3424,184074240,344170496,55040,41989351,6620565
1770769136.5249054,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769136.5249054,unique-id-service,599,343,765952,0,1097,12702076,5927643
1770769136.5249054,text-service,7954,1949,1347584,0,3543,81363794,98231387
1770769136.5249054,kube-flannel,2422,2057,16850944,4096,7858389,19512,16740
1770769136.5249054,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769137.5250056,nginx-thrift,2,6,382607360,1409024,825970,4366430518,5387435500
1770769137.5250056,user-mongodb,7783,2781,67293184,316669952,31367,2472260,2696642
1770769137.5250056,user-mention-service,793,1483,1376256,20480,1324,48781710,56278273
1770769137.5250056,url-shorten-mongodb,10333,3424,184074240,344170496,55040,42006493,6622563
1770769137.5250056,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769137.5250056,unique-id-service,599,343,765952,0,1097,12706297,5929496
1770769137.5250056,text-service,7957,1950,1347584,0,3543,81392862,98266822
1770769137.5250056,kube-flannel,2422,2057,16850944,4096,7859005,19512,16740
1770769137.5250056,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769138.525098,nginx-thrift,2,6,382607360,1409024,825972,4367904089,5389261788
1770769138.525098,user-mongodb,7783,2781,67293184,316669952,31367,2472260,2696642
1770769138.525098,user-mention-service,794,1483,1376256,20480,1324,48795073,56293464
1770769138.525098,url-shorten-mongodb,10334,3425,184094720,344170496,55045,42018523,6624228
1770769138.525098,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769138.525098,unique-id-service,599,343,765952,0,1097,12710059,5931131
1770769138.525098,text-service,7959,1950,1347584,0,3543,81415416,98294385
1770769138.525098,kube-flannel,2422,2057,16850944,4096,7859005,19512,16740
1770769138.525098,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769139.5251896,nginx-thrift,2,6,382603264,1409024,826113,4369408746,5391096810
1770769139.5251896,user-mongodb,7784,2782,67293184,316669952,31367,2472260,2696642
1770769139.5251896,user-mention-service,794,1484,1376256,20480,1324,48805829,56305805
1770769139.5251896,url-shorten-mongodb,10335,3425,184094720,344170496,55045,42027154,6625491
1770769139.5251896,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769139.5251896,unique-id-service,599,343,765952,0,1097,12712961,5932439
1770769139.5251896,text-service,7961,1950,1347584,0,3543,81434120,98317518
1770769139.5251896,kube-flannel,2423,2057,16850944,4096,7860531,19512,16740
1770769139.5251896,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769140.5252972,nginx-thrift,2,6,382603264,1409024,826114,4371313756,5393562352
1770769140.5252972,user-mongodb,7784,2782,67293184,316669952,31367,2472260,2696642
1770769140.5252972,user-mention-service,794,1484,1376256,20480,1324,48815959,56317126
1770769140.5252972,url-shorten-mongodb,10336,3426,184098816,344170496,55046,42036325,6626712
1770769140.5252972,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769140.5252972,unique-id-service,599,343,765952,0,1097,12715731,5933906
1770769140.5252972,text-service,7963,1950,1347584,0,3543,81450599,98337952
1770769140.5252972,kube-flannel,2423,2057,16850944,4096,7860531,19512,16740
1770769140.5252972,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769141.5253851,nginx-thrift,2,6,382611456,1409024,826120,4373368563,5396177972
1770769141.5253851,user-mongodb,7785,2782,67293184,316669952,31367,2472260,2696642
1770769141.5253851,user-mention-service,794,1484,1376256,20480,1324,48833363,56337044
1770769141.5253851,url-shorten-mongodb,10337,3426,184098816,344170496,55046,42049306,6628821
1770769141.5253851,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769141.5253851,unique-id-service,599,344,765952,0,1097,12720424,5936008
1770769141.5253851,text-service,7965,1951,1347584,0,3543,81477100,98369464
1770769141.5253851,kube-flannel,2423,2058,16850944,4096,7861146,19512,16740
1770769141.5253851,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769142.5254767,nginx-thrift,2,6,382611456,1409024,826121,4374770127,5397913716
1770769142.5254767,user-mongodb,7785,2782,67293184,316669952,31367,2472260,2696642
1770769142.5254767,user-mention-service,795,1485,1376256,20480,1324,48851913,56358382
1770769142.5254767,url-shorten-mongodb,10338,3427,184107008,344170496,55048,42066646,6630930
1770769142.5254767,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769142.5254767,unique-id-service,599,344,765952,0,1097,12725304,5938188
1770769142.5254767,text-service,7968,1951,1331200,0,3543,81510628,98410041
1770769142.5254767,kube-flannel,2423,2058,16850944,4096,7861146,19512,16740
1770769142.5254767,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769143.525552,nginx-thrift,2,6,382611456,1409024,826121,4376760270,5400367365
1770769143.525552,user-mongodb,7786,2782,67293184,316669952,31367,2472260,2696642
1770769143.525552,user-mention-service,796,1485,1376256,20480,1324,48867261,56375588
1770769143.525552,url-shorten-mongodb,10339,3427,184107008,344170496,55048,42079549,6632706
1770769143.525552,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769143.525552,unique-id-service,599,344,765952,0,1097,12729198,5939823
1770769143.525552,text-service,7971,1951,1331200,0,3543,81533169,98437651
1770769143.525552,kube-flannel,2423,2058,16850944,4096,7861146,19512,16740
1770769143.525552,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769144.5256522,nginx-thrift,2,6,382619648,1409024,826125,4378647952,5402702150
1770769144.5256522,user-mongodb,7786,2782,67293184,316669952,31367,2472260,2696642
1770769144.5256522,user-mention-service,796,1486,1376256,20480,1324,48889689,56401223
1770769144.5256522,url-shorten-mongodb,10340,3428,184168448,344170496,55063,42098725,6635481
1770769144.5256522,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769144.5256522,unique-id-service,600,344,765952,0,1097,12735459,5942548
1770769144.5256522,text-service,7973,1952,1331200,0,3543,81570249,98483054
1770769144.5256522,kube-flannel,2423,2058,16850944,4096,7862660,19512,16740
1770769144.5256522,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769145.525729,nginx-thrift,2,6,382619648,1409024,826446,4380506274,5405040305
1770769145.525729,user-mongodb,7787,2782,67293184,316669952,31367,2472260,2696642
1770769145.525729,user-mention-service,796,1486,1376256,20480,1324,48911501,56425774
1770769145.525729,url-shorten-mongodb,10343,3428,184168448,344170496,55063,42116671,6638034
1770769145.525729,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769145.525729,unique-id-service,600,344,765952,0,1097,12741060,5945055
1770769145.525729,text-service,7976,1953,1331200,0,3543,81605255,98525861
1770769145.525729,kube-flannel,2423,2058,16850944,4096,7862660,19512,16740
1770769145.525729,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769146.5258203,nginx-thrift,2,6,382619648,1409024,826447,4381508635,5406237895
1770769146.5258203,user-mongodb,7787,2783,67297280,316669952,31368,2472450,2697027
1770769146.5258203,user-mention-service,797,1486,1376256,20480,1324,48920092,56435239
1770769146.5258203,url-shorten-mongodb,10343,3429,184430592,344174592,55127,42124643,6639418
1770769146.5258203,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769146.5258203,unique-id-service,600,344,765952,0,1097,12743368,5946036
1770769146.5258203,text-service,7977,1953,1314816,0,3547,81619303,98543315
1770769146.5258203,kube-flannel,2423,2058,16850944,4096,7862660,19512,16740
1770769146.5258203,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769147.5259109,nginx-thrift,2,6,382619648,1409024,826447,4383058918,5408129333
1770769147.5259109,user-mongodb,7788,2783,67297280,316669952,31368,2472450,2697027
1770769147.5259109,user-mention-service,797,1487,1376256,20480,1324,48933757,56451056
1770769147.5259109,url-shorten-mongodb,10345,3429,184430592,344174592,55127,42134276,6640972
1770769147.5259109,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769147.5259109,unique-id-service,600,344,765952,0,1097,12746795,5947562
1770769147.5259109,text-service,7979,1954,1331200,0,3551,81639679,98567963
1770769147.5259109,kube-flannel,2423,2058,16850944,4096,7863278,19512,16740
1770769147.5259109,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769148.5260031,nginx-thrift,2,6,382730240,1409024,826495,4384559639,5409950540
1770769148.5260031,user-mongodb,7788,2783,67297280,316669952,31368,2472450,2697027
1770769148.5260031,user-mention-service,797,1487,1376256,20480,1324,48946318,56465637
1770769148.5260031,url-shorten-mongodb,10346,3430,184430592,344174592,55127,42146081,6642748
1770769148.5260031,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769148.5260031,unique-id-service,600,345,765952,0,1097,12750885,5949524
1770769148.5260031,text-service,7982,1955,1331200,0,3551,81667172,98599571
1770769148.5260031,kube-flannel,2423,2058,16850944,4096,7863278,19512,16740
1770769148.5260031,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769149.5261052,nginx-thrift,2,6,382758912,1409024,826770,4386942960,5412932084
1770769149.5261052,user-mongodb,7788,2783,67297280,316669952,31368,2472450,2697027
1770769149.5261052,user-mention-service,797,1488,1376256,20480,1324,48973723,56497560
1770769149.5261052,url-shorten-mongodb,10348,3430,184430592,344174592,55127,42167879,6645967
1770769149.5261052,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769149.5261052,unique-id-service,601,345,765952,0,1097,12757019,5952467
1770769149.5261052,text-service,7986,1956,1331200,0,3551,81705798,98648280
1770769149.5261052,kube-flannel,2423,2059,16850944,4096,7864801,19512,16740
1770769149.5261052,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769150.5262084,nginx-thrift,2,6,382758912,1409024,827057,4388340540,5414657107
1770769150.5262084,user-mongodb,7789,2783,67297280,316669952,31368,2472450,2697027
1770769150.5262084,user-mention-service,798,1489,1376256,20480,1324,48991395,56517863
1770769150.5262084,url-shorten-mongodb,10349,3430,184459264,344174592,55134,42182768,6648076
1770769150.5262084,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769150.5262084,unique-id-service,601,345,765952,0,1097,12761570,5955014
1770769150.5262084,text-service,7989,1956,1331200,0,3551,81734755,98683286
1770769150.5262084,kube-flannel,2423,2059,16850944,4096,7864801,19512,16740
1770769150.5262084,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769151.5263216,nginx-thrift,2,6,382758912,1409024,827057,4389842267,5416443782
1770769151.5263216,user-mongodb,7789,2784,67297280,316669952,31368,2472450,2697027
1770769151.5263216,user-mention-service,798,1490,1376256,20480,1324,49012774,56541987
1770769151.5263216,url-shorten-mongodb,10351,3431,184459264,344174592,55134,42202634,6650851
1770769151.5263216,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769151.5263216,unique-id-service,601,345,765952,0,1097,12767819,5957921
1770769151.5263216,text-service,7993,1957,1331200,0,3551,81772579,98728967
1770769151.5263216,kube-flannel,2423,2059,16850944,4096,7864801,19512,16740
1770769151.5263216,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769152.5264258,nginx-thrift,2,6,382853120,1409024,827108,4391433458,5418432802
1770769152.5264258,user-mongodb,7789,2784,67297280,316669952,31368,2472492,2697069
1770769152.5264258,user-mention-service,798,1490,1376256,20480,1324,49020617,56551721
1770769152.5264258,url-shorten-mongodb,10351,3431,184524800,344174592,55150,42206906,6651739
1770769152.5264258,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769152.5264258,unique-id-service,601,345,765952,0,1097,12769861,5958793
1770769152.5264258,text-service,7994,1958,1331200,0,3551,81781797,98740205
1770769152.5264258,kube-flannel,2423,2059,16850944,4096,7865417,19512,16740
1770769152.5264258,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769153.5265195,nginx-thrift,2,6,382853120,1409024,827108,4393089162,5420439403
1770769153.5265195,user-mongodb,7790,2784,67297280,316669952,31368,2472492,2697069
1770769153.5265195,user-mention-service,799,1490,1376256,20480,1324,49039620,56573386
1770769153.5265195,url-shorten-mongodb,10352,3432,184524800,344174592,55150,42224258,6653959
1770769153.5265195,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769153.5265195,unique-id-service,601,345,765952,0,1097,12775136,5961082
1770769153.5265195,text-service,7997,1959,1331200,0,3551,81817515,98783080
1770769153.5265195,kube-flannel,2423,2059,16850944,4096,7865417,19512,16740
1770769153.5265195,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769154.526612,nginx-thrift,2,6,382853120,1409024,827138,4394317969,5421953964
1770769154.526612,user-mongodb,7790,2784,67297280,316669952,31368,2472492,2697069
1770769154.526612,user-mention-service,799,1491,1376256,20480,1324,49055087,56590971
1770769154.526612,url-shorten-mongodb,10353,3432,184614912,344174592,55172,42239096,6655735
1770769154.526612,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769154.526612,unique-id-service,601,345,765952,0,1097,12778831,5962717
1770769154.526612,text-service,8000,1959,1331200,0,3551,81841620,98812304
1770769154.526612,kube-flannel,2424,2059,16850944,4096,7866942,19512,16740
1770769154.526612,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769155.5267057,nginx-thrift,2,6,382853120,1409024,827138,4396175729,5424243233
1770769155.5267057,user-mongodb,7791,2784,67297280,316669952,31368,2472492,2697069
1770769155.5267057,user-mention-service,799,1491,1376256,20480,1324,49065866,56603510
1770769155.5267057,url-shorten-mongodb,10356,3433,184614912,344174592,55172,42249341,6657067
1770769155.5267057,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769155.5267057,unique-id-service,601,345,765952,0,1097,12781601,5964025
1770769155.5267057,text-service,8001,1960,1331200,0,3551,81860594,98835235
1770769155.5267057,kube-flannel,2424,2059,16850944,4096,7866942,19512,16740
1770769155.5267057,kube-proxy,438,196,15392768,0,180117,19512,16740
1770769156.5268183,nginx-thrift,2,6,382853120,1409024,828153,4397796186,5426176264
1770769156.5268183,user-mongodb,7792,2784,67297280,316669952,31368,2472682,2697454
1770769156.5268183,user-mention-service,799,1492,1376256,20480,1324,49080681,56620547
1770769156.5268183,url-shorten-mongodb,10357,3433,184823808,344174592,55223,42263388,6659339
1770769156.5268183,url-shorten-memcached,212,78,1105920,0,1392,13170,1382
1770769156.5268183,unique-id-service,602,346,765952,0,1097,12785951,5965987
1770769156.5268183,text-service,8004,1961,1331200,0,3555,81890225,98870597
1770769156.5268183,kube-flannel,2424,2060,16850944,4096,7866942,19512,16740
1770769156.5268183,kube-proxy,438,197,15392768,0,180327,19512,16740
1770769157.526914,nginx-thrift,2,6,382853120,1409024,828153,4399591535,5428501210
1770769157.526914,user-mongodb,7792,2784,67297280,316669952,31368,2472682,2697454
1770769157.526914,user-mention-service,800,1492,1376256,20480,1324,49104495,56647940
1770769157.526914,url-shorten-mongodb,10359,3434,184823808,344174592,55223,42279942,6662003
1770769157.526914,url-shorten-memcached,212,79,1105920,0,1392,13170,1382
1770769157.526914,unique-id-service,602,346,765952,0,1097,12791485,5968494
1770769157.526914,text-service,8007,1962,1331200,0,3555,81921164,98908752
1770769157.526914,kube-flannel,2424,2060,16850944,4096,7866942,19512,16740
1770769157.526914,kube-proxy,438,197,15392768,0,180327,19512,16740
1770769158.5270195,nginx-thrift,2,6,382853120,1409024,828155,4401295559,5430592337
1770769158.5270195,user-mongodb,7792,2785,67297280,316669952,31368,2472682,2697454
1770769158.5270195,user-mention-service,800,1493,1376256,20480,1324,49120736,56666152
1770769158.5270195,url-shorten-mongodb,10360,3434,184827904,344174592,55224,42294222,6664001
1770769158.5270195,url-shorten-memcached,212,79,1105920,0,1392,13170,1382
1770769158.5270195,unique-id-service,602,346,765952,0,1097,12796103,5970565
1770769158.5270195,text-service,8010,1963,1331200,0,3559,81949349,98942962
1770769158.5270195,kube-flannel,2424,2060,16850944,4096,7867552,19512,16740
1770769158.5270195,kube-proxy,438,197,15392768,0,180327,19512,16740
1770769159.5271075,nginx-thrift,2,6,382853120,1409024,828162,4403284079,5433126362
1770769159.5271075,user-mongodb,7793,2785,67297280,316669952,31368,2472682,2697454
1770769159.5271075,user-mention-service,800,1494,1376256,20480,1324,49145819,56694296
1770769159.5271075,url-shorten-mongodb,10362,3434,184827904,344174592,55224,42312417,6666887
1770769159.5271075,url-shorten-memcached,212,79,1105920,0,1392,13170,1382
1770769159.5271075,unique-id-service,602,346,765952,0,1097,12802103,5973290
1770769159.5271075,text-service,8014,1964,1331200,0,3559,81985108,98986751
1770769159.5271075,kube-flannel,2424,2060,16850944,4096,7869078,19512,16740
1770769159.5271075,kube-proxy,438,197,15392768,0,180327,19512,16740
1770769160.5272048,nginx-thrift,2,6,382853120,1409024,828170,4405045880,5435321339
1770769160.5272048,user-mongodb,7793,2785,67297280,316669952,31368,2472682,2697454
1770769160.5272048,user-mention-service,800,1495,1376256,20480,1324,49164807,56715753
1770769160.5272048,url-shorten-mongodb,10363,3435,184827904,344174592,55224,42327330,6669218
1770769160.5272048,url-shorten-memcached,212,79,1105920,0,1392,13170,1382
1770769160.5272048,unique-id-service,602,346,765952,0,1097,12807312,5975847
1770769160.5272048,text-service,8017,1965,1331200,0,3559,82016045,99023678
1770769160.5272048,kube-flannel,2424,2060,16850944,4096,7869078,19512,16740
1770769160.5272048,kube-proxy,438,197,15392768,0,180327,19512,16740
1770769161.5273063,nginx-thrift,2,6,382865408,1409024,828207,4406640481,5437292319
1770769161.5273063,user-mongodb,7793,2785,67297280,316669952,31368,2472682,2697454
1770769161.5273063,user-mention-service,801,1495,1376256,20480,1324,49178187,56731407
1770769161.5273063,url-shorten-mongodb,10364,3436,184872960,344174592,55235,42338169,6670772
1770769161.5273063,url-shorten-memcached,212,79,1105920,0,1392,13170,1382
1770769161.5273063,unique-id-service,603,346,765952,0,1097,12810946,5977513
1770769161.5273063,text-service,8019,1966,1331200,0,3559,82036444,99049017
1770769161.5273063,kube-flannel,2424,2060,16850944,4096,7869078,19512,16740
1770769161.5273063,kube-proxy,438,197,15392768,0,180327,19512,16740
1770769162.5273976,nginx-thrift,2,6,382865408,1409024,828211,4407971354,5438955389
1770769162.5273976,user-mongodb,7793,2786,67297280,316669952,31368,2472682,2697454
1770769162.5273976,user-mention-service,801,1495,1376256,20480,1324,49190432,56745644
1770769162.5273976,url-shorten-mongodb,10365,3436,184872960,344174592,55235,42349749,6672326
1770769162.5273976,url-shorten-memcached,212,79,1105920,0,1392,13170,1382
1770769162.5273976,unique-id-service,603,346,765952,0,1097,12814571,5979039
1770769162.5273976,text-service,8021,1966,1331200,0,3559,82057630,99074746
1770769162.5273976,kube-flannel,2424,2060,16850944,4096,7869695,19512,16740
1770769162.5273976,kube-proxy,438,197,15392768,0,180327,19512,16740
1770769163.5275009,nginx-thrift,2,6,382996480,1409024,829274,4410019847,5441559196
1770769163.5275009,user-mongodb,7794,2786,67297280,316669952,31368,2472682,2697454
1770769163.5275009,user-mention-service,802,1496,1376256,20480,1324,49210953,56770014
1770769163.5275009,url-shorten-mongodb,10366,3437,184938496,344174592,55251,42366411,6674879
1770769163.5275009,url-shorten-memcached,212,79,1105920,0,1392,13170,1382
1770769163.5275009,unique-id-service,603,346,765952,0,1097,12819843,5981546
1770769163.5275009,text-service,8025,1967,1331200,0,3559,82091666,99115612
1770769163.5275009,kube-flannel,2424,2060,16850944,4096,7869695,19512,16740
1770769163.5275009,kube-proxy,438,197,15392768,0,180327,19512,16740
1770769164.5276022,nginx-thrift,2,6,382996480,1409024,829274,4411913733,5443851544
1770769164.5276022,user-mongodb,7794,2786,67297280,316669952,31368,2472682,2697454
1770769164.5276022,user-mention-service,802,1496,1376256,20480,1324,49227692,56789310
1770769164.5276022,url-shorten-mongodb,10368,3437,184963072,344174592,55257,42382215,6676877
1770769164.5276022,url-shorten-memcached,212,79,1105920,0,1392,13170,1382
1770769164.5276022,unique-id-service,603,347,765952,0,1097,12824131,5983508
1770769164.5276022,text-service,8028,1968,1331200,0,3559,82123313,99152808
1770769164.5276022,kube-flannel,2424,2061,16850944,4096,7871219,19512,16740
